SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No.phone.service,MultipleLines_Yes,InternetService_Fiber.optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_No.internet.service,StreamingMovies_Yes,Contract_One.year,Contract_Two.year,PaperlessBilling_Yes,PaymentMethod_Credit.card..automatic.,PaymentMethod_Electronic.check,PaymentMethod_Mailed.check
0,72,85.25,6083.1,No,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
0,35,50.15,1655.35,No,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,39,25.25,947.75,No,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,3,85.3,264.8,Yes,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,71,84.8,6152.4,No,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0
0,4,74.4,299.7,Yes,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0
1,30,69.1,2093.9,No,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0
0,71,24.4,1725.4,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,29,55.25,1620.2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0,8,54.75,438.05,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,2,83.8,163.7,No,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,9,74.25,639.65,Yes,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0,6,20.1,100.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,30,49.9,1441.95,No,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,59.85,59.85,Yes,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,69.9,69.9,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,56,19.8,1119.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,72,116.45,8013.55,No,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
0,27,48.7,1421.75,No,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,62,74.3,4698.05,No,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
0,50,54.9,2614.1,No,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,71,93.25,6669.45,No,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1,41,113.2,4689.5,Yes,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
0,72,24.75,1859.1,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,60,104.35,6339.45,No,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
0,57,19.6,1134.25,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,71,91.05,6293.75,No,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
0,19,89.65,1761.05,Yes,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,23,73.65,1642.75,No,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,10,98.7,973.25,Yes,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,43.85,43.85,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,22,69.7,1490.4,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,7,38.55,280,No,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
0,36,53.1,1901.25,No,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1
0,36,25.1,930.95,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,32,85,2642.05,Yes,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,72,98.35,6929.4,No,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
0,6,45.65,323.45,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,54.2,1739.6,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,65,90.65,5931,No,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,42,25.05,949.85,No,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,45.1,45.1,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,24,96,2122.45,Yes,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
0,1,20.05,20.05,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,56,24.3,1261.7,No,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,45,75.95,3273.8,No,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,59,66.4,3958.2,No,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
0,1,46.2,46.2,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,43.3,43.3,Yes,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
0,65,58.9,3857.1,No,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1,52,50.5,2566.3,No,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
0,64,104.4,6721.6,No,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
0,3,83.75,247.25,Yes,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
0,1,45.55,45.55,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,72,88.55,6362.35,No,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
0,3,20.75,67.1,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,70.05,70.05,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,29,60.2,1834.15,No,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,24,70.3,1706.45,No,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
0,67,60.4,3953.7,No,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
0,14,31.1,419.7,No,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,4,19.9,76.65,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,56,94.45,5124.6,Yes,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,7,20.65,150,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,24,51.1,1269.6,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,44,84.8,3862.55,Yes,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1,72,89.1,6352.4,No,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1,22,85.35,1961.6,No,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,59,72.1,4194.85,No,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
0,51,19.85,996.95,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,1,21.05,21.05,No,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,63,71.5,4576.3,No,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
0,46,19.2,908.15,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,55,90.4,5099.15,No,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
0,70,90.25,6385.95,No,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
0,14,50.2,668.85,No,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,23,99.95,2292.75,No,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0
0,8,70.7,553.4,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,54.8,1291.3,No,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,69,78.6,5356.45,Yes,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0
0,7,81.1,576.65,Yes,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,11,74.95,825.7,Yes,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,21,19.6,390.4,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,14,19.95,268.4,No,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,12,29.2,309.1,Yes,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,69,93.3,6398.05,No,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
0,35,46.35,1662.05,No,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
1,1,69.95,69.95,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,44.6,97.1,Yes,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,5,20.15,117.95,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,57,95.25,5464.65,Yes,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
0,70,79.25,5731.85,No,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
0,53,85.7,4616.1,No,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
0,31,20.1,589.25,No,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,45.3,45.3,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,24,20.15,456.85,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,15,88.15,1390.6,Yes,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,70.6,70.6,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,71,90.55,6404,No,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
1,16,69.65,1043.3,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,24.7,24.7,No,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,77.4,206.15,No,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,21,96.8,2030.3,Yes,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
0,69,85.4,5869.4,No,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
0,48,103.85,4946.05,No,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0
0,2,49.4,106.55,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,45,108.45,4964.7,No,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
0,22,79.2,1742.75,Yes,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0
0,37,92.95,3415.25,No,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
0,71,90.35,6325.25,No,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
0,66,25.15,1683.6,No,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,30,19.55,608.5,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,34,85.35,2896.6,No,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,64,24.8,1514.85,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,65,103.15,6792.45,No,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
0,1,95.6,95.6,Yes,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,67,94.1,6302.8,No,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0
0,14,59.1,772.85,No,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,16,55.85,857.8,No,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
1,72,84.1,5981.65,No,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0
0,36,55.8,1941.5,No,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,50,39.7,1932.75,No,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
0,48,29.5,1423.05,No,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,50,20.15,970.85,No,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1,79.95,79.95,Yes,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,19.3,19.3,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,90.75,174.75,No,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,33,59.4,1952.8,No,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,71,118.65,8477.6,No,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
0,1,54.35,54.35,Yes,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,31,80.45,2429.1,No,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,67,75.5,5229.45,No,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,1,44.45,44.45,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,41,74.55,3023.55,No,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0
0,16,20.15,341.35,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,62,115.05,7133.45,No,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
0,21,84.1,1737.45,No,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,80.55,184.1,Yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,57,84.5,4845.4,No,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0
0,15,25.05,369.1,No,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,72,83.7,6096.9,No,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
1,29,98.5,3004.15,Yes,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,21,60.25,1258.35,No,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
0,2,60.85,111.4,No,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,4,86.05,308.1,No,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,19,20.25,383.65,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,72,102.65,7550.3,No,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0
0,50,84.15,4164.4,No,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0
1,2,88.55,179.25,Yes,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0,46,19.95,862.4,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,29,31.2,926.2,No,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,56,21.2,1238.65,No,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,19,20.2,382.2,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,19,58.2,1045.25,No,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,36,85.85,3003.55,No,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0
1,7,70.1,467.55,Yes,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,72,104.9,7537.5,No,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0
0,67,111.3,7482.1,Yes,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1,57,95.25,5427.05,Yes,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
0,7,86.25,587.1,Yes,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0,8,19.55,161.15,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,69,104,7028.5,No,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0
0,10,19.5,225.85,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,14,86.3,1180.95,Yes,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,70,49.85,3370.2,No,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
1,20,89.95,1648.45,No,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,28,89.95,2625.55,Yes,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,70,104.45,7349.35,No,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
0,4,70.5,294.2,No,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10,70,740,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,95.85,95.85,No,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1,66,100.8,6690.75,No,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,69,105.35,7240.65,No,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
0,1,102.45,102.45,Yes,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
0,11,70.5,829.3,No,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1,72,74.4,5360.75,No,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
0,15,65.6,1010,No,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
0,6,98.15,567.45,Yes,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
0,72,113.65,8124.2,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,1,49.85,49.85,No,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,23,99.85,2331.3,Yes,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
1,8,100.15,908.55,No,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,1,71.55,71.55,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,53,93.9,5029.2,Yes,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,8,64.4,581.7,No,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
0,69,79.2,5420.65,No,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0
0,48,103.25,5037.55,Yes,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0
0,2,47.8,92.45,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,34,97.7,3410,No,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
0,72,63.7,4464.8,No,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
0,72,93.25,6688.95,No,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
0,4,20.7,73.05,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,71,100.5,7030.65,No,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
1,65,95.45,6223.3,No,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1,15,83.05,1258.3,Yes,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
0,4,19.95,82.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,72,109.15,7789.6,No,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
0,57,65.2,3687.85,No,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,5,55.8,274.35,No,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,17,70.4,1214.05,Yes,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,56,104.75,5510.65,Yes,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
1,21,94.25,1973.75,Yes,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,48,45,2196.3,No,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,3,46.1,130.15,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,5,84,424.75,No,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,3,80.35,253.8,No,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,9,19.6,197.4,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,46,45.2,2065.15,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,55,19.7,1140.05,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,18,93.9,1743.9,No,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,71,90.3,6287.3,No,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1,71,109.7,7904.25,No,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0
0,11,61.25,729.95,No,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
1,32,106.35,3520.75,Yes,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
0,8,59.25,436.6,No,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,20,90.7,1781.35,No,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
0,5,96.25,512.45,Yes,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,45,20.85,892.15,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,28,60,1682.05,No,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
0,43,80.45,3398.9,No,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,42,33.55,1445.3,Yes,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,25,20.2,507.9,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,27,100.5,2673.45,No,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0
0,10,35.75,389.8,No,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,1,35.9,35.9,Yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,38,99.25,3777.15,Yes,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
1,2,24.45,47.5,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,14,59.8,824.85,No,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1,31,73.55,2094.65,No,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0,7,61.4,438.9,No,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1,31,99.95,3186.65,Yes,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,28,106.1,2847.4,Yes,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1,4,74.45,294.45,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,57,90.65,5199.8,No,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0
0,8,85.65,659.45,No,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,49,97.95,4917.9,No,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
0,2,45,89.75,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,24,60.45,1440.75,No,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,42,20.35,869.9,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,6,90.75,512.25,No,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,35,75.35,2636.05,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,38,20.25,814.75,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,18,20.05,388.6,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,72,20.35,1354.4,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,70,26.05,1856.4,No,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,44,20.6,926,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,71,24.5,1816.2,No,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0,72,25.25,1841.2,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,52,19.2,1054.75,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,25,89.7,2187.55,Yes,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,1,69.5,69.5,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,34,84.75,2839.45,No,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
0,53,78.75,3942.45,No,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1
0,72,97.75,6991.6,No,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
0,7,100.4,715,No,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
1,41,101.1,4016.2,No,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0
1,70,92.2,6474.45,No,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
0,25,25.3,676.35,Yes,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,65,26,1654.85,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
