SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No.phone.service,MultipleLines_Yes,InternetService_Fiber.optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_No.internet.service,StreamingMovies_Yes,Contract_One.year,Contract_Two.year,PaperlessBilling_Yes,PaymentMethod_Credit.card..automatic.,PaymentMethod_Electronic.check,PaymentMethod_Mailed.check
0,64,74.35,4759.55,No,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1
0,50,19.35,1033,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,52,68.75,3482.85,No,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,21,20.85,435.25,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,25,95.9,2448.75,Yes,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,17,19.35,307,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,58,45,2689.35,No,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
1,17,81.5,1329.2,Yes,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,72,48.9,3527,No,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
0,52,84.1,4348.65,Yes,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,27,19.6,561.15,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,3,20,63.6,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,64,81.3,5129.3,No,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
1,3,36.45,93.7,Yes,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,71,83.3,5894.5,No,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0
1,1,25.05,25.05,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,58,20.3,1160.75,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,34,89.85,3091.75,No,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
0,8,49.85,365.55,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,15,19.8,272.95,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,66,54.65,3632,No,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1,12,29.35,381.2,No,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,58,19.15,1035.5,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,3,19.1,52,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3,20.25,71.2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,22,69.5,1498.2,Yes,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
0,40,106,4178.65,No,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
0,68,25.5,1821.8,No,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,54,104.3,5278.15,Yes,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,50,79.6,4024.2,No,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1
0,72,88.05,6520.8,No,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
0,72,117.6,8308.9,No,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
0,5,19.65,92.05,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,93.85,93.85,Yes,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,64,65.8,4068,No,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,40,80,3168.75,No,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
0,41,35.4,1412.4,No,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,51,79.6,3974.7,No,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,41,80.25,3439,No,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,50.45,50.45,Yes,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2,20.45,42.45,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,68,79.6,5461.45,No,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0,24,24.7,571.75,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,70,77.3,5498.2,No,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
0,3,29.75,96.85,No,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,2,44.9,111.05,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,29.8,94.4,No,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,7,74.65,521.1,Yes,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0,13,71.95,923.85,No,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,53,105.25,5576.3,No,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
0,12,94.2,1046.1,Yes,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,15,84.45,1287.85,No,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
0,36,53.65,1939.35,No,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,24,19.7,452.55,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,61,43.7,2696.55,No,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
0,16,55.3,875.35,No,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,65,19.85,1267.05,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,16,49.45,799,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,54,106.55,5763.3,Yes,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
0,1,20.1,20.1,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,19,39.7,710.05,No,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
0,10,54.5,568.2,No,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,23,83.8,1900.25,Yes,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
0,3,55.15,159.15,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,72,111.6,8012.75,No,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
0,10,55.55,551.3,No,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,37,106.75,4056.75,Yes,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
1,17,101.8,1752.45,No,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1,66,110.6,7210.85,No,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
0,61,84.9,5264.5,No,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0
0,22,93.2,2157.3,No,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
0,1,24.4,24.4,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,6,70.55,433.95,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,34,87.45,2874.15,Yes,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,52,85.8,4433.3,No,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
0,10,91.1,964.35,No,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
0,29,70.75,1974.8,Yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,72,20.1,1460.85,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,24,74.8,1821.2,No,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
0,65,24.8,1600.95,No,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,100.85,399.25,No,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1
0,1,81.7,81.7,Yes,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,33,68.25,2171.15,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,34,105.1,3634.8,No,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0
0,14,20.4,292.4,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,4,79.15,317.25,Yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,13,20,218.55,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,65,79.4,5071.9,No,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
0,55,58.6,3068.6,No,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
0,49,94.8,4690.65,No,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
0,60,102.5,6157.6,No,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
0,69,20.35,1442.65,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,67,69.2,4671.65,No,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0
1,35,95.45,3474.05,Yes,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,19,100.95,1875.55,Yes,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
0,4,35,135.75,No,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,24,55.15,1319.85,No,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,5,50.95,229.4,No,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,5,64,370.25,No,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
0,72,80.2,5714.2,No,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
0,24,49.3,1233.25,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,68,117.2,8035.95,No,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
1,1,69.6,69.6,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,31,103.45,3066.45,Yes,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
0,4,77.95,305.55,Yes,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,69,109.95,7634.25,No,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
1,38,94.75,3653,No,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,3,80,241.3,No,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,48,79.65,3870.3,No,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
0,15,25.2,387.9,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,25,19.9,527.5,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,78.45,78.45,Yes,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,48,44.8,2104.55,No,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
0,1,19.2,19.2,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,37,80.05,3019.1,No,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1,66,107.35,7051.95,No,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
0,26,47.85,1190.5,No,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
0,2,70.75,146.9,Yes,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,18,59.1,1011.05,No,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,4,85.65,338.9,Yes,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,38,70.15,2497.35,Yes,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0
0,66,95.3,6273.4,No,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
0,1,70.25,70.25,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,18,50.3,908.75,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,51,97.8,4913.3,Yes,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,12,19.35,212.3,No,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,41,106.3,4443.45,Yes,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,12,25,316.2,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,55,20.3,1079.05,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,12,89.4,1095.65,Yes,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1,5,83.15,446.05,Yes,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,16,20.1,318.6,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2,84.05,186.05,No,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,23,20.9,454,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,11,99.5,1056.95,Yes,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,16,53.9,834.15,Yes,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,1,85.45,85.45,Yes,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,12,85.05,999.8,No,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
0,54,44.1,2369.7,No,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
0,4,50.85,239.55,Yes,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,59.2,59.2,Yes,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,21,19.95,416.4,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,64,74.65,4869.35,No,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
0,1,54.9,54.9,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,21,103.9,2254.2,Yes,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
0,19,19.65,358.15,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,31,93.8,2939.8,No,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
0,52,89.25,4652.4,No,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
0,46,94.15,4408.45,No,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
1,11,55.6,580.8,No,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,53,48.7,2495.2,No,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
0,11,19.25,180.3,Yes,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,57,104.9,5913.95,No,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,2,75.45,158.4,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,71,19.9,1389.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,68,25.05,1629.2,No,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,72,84.45,6033.1,No,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
0,2,19.3,44.4,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,41,79.85,3320.75,No,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0
0,4,73.75,325.45,Yes,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,12,96.05,1148.1,Yes,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,58,68.4,3972.25,No,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
0,7,20.65,155.9,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,65,55.15,3673.15,No,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,70.6,70.6,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,56,19.95,1126.75,No,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,58,44.1,2413.05,No,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,26,61.55,1581.95,No,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0,62,90.7,5586.45,No,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,68,91.7,6424.7,No,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
0,42,78.45,3373.4,No,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0
0,56,19.55,1080.55,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,4,88.95,355.2,Yes,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,4,20.45,82.85,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,35,55.6,2016.45,No,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
0,64,86.8,5327.25,No,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,67,20.05,1263.05,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,4,50.7,151.3,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,53,101.9,5549.4,Yes,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,2,59.5,130.5,No,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,29,87.8,2621.75,No,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
0,47,41.9,1875.25,No,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,8,56.3,401.5,No,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,54,109.55,6118.95,No,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
0,69,92.15,6480.9,No,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
0,26,69.5,1800.05,No,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
0,72,97,7104.2,No,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
0,1,50.6,50.6,Yes,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,10,89.5,863.1,Yes,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1,69.8,69.8,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,21,94.3,1948.35,No,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,51,93.8,4750.95,Yes,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,53,19.55,1007.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,70,94.8,6859.05,No,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
0,61,107.75,6521.9,No,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
0,25,19.5,516.3,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,41,56.3,2364,No,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,18,94.7,1687.95,Yes,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,72,104.15,7689.95,Yes,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0
0,71,90.55,6239.05,No,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
0,34,60.8,2042.05,No,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
0,29,98.8,2807.1,No,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0
1,40,98.15,4116.8,No,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
0,36,35.35,1317.95,No,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,58,107.75,6332.75,No,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
0,39,81.4,3213.75,No,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,4,61.45,229.55,Yes,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,52,95.7,4976.15,No,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0
1,70,104.8,7308.95,No,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
1,65,70.95,4555.2,No,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,44.95,44.95,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,29,35.65,1025.15,No,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,1,90.55,90.55,Yes,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,67,85.25,5714.2,No,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
0,1,19.5,19.5,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,30,25.1,789.55,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,37,91.15,3369.25,No,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
0,31,83.85,2674.15,No,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,4,45.9,199.75,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,72,25.1,1790.8,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1,5,91.4,449.75,Yes,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,15,91.5,1400.3,No,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,56,104.75,5841.35,No,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
0,42,106.15,4512.7,Yes,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0
1,65,85.75,5688.45,No,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
0,2,20.3,31.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,65,100.75,6674.65,No,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0
0,18,74.15,1345.75,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,23,78.55,1843.05,No,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,70,19.85,1433.8,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,4,50.7,214.55,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,19,45,865.85,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,38,83.45,3147.15,No,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
0,9,59.9,542.4,No,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,44,70.95,3250.45,No,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,3,29.2,98.5,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,46.6,87.9,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9,85.35,754.65,Yes,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,75.35,75.35,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,25,74.3,1952.25,No,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,69.3,153.8,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,58,94.3,5610.15,No,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
0,66,104.25,6860.6,No,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
0,68,19.95,1377.7,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,9,24.95,190.25,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,19,84.75,1651.95,No,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
0,70,113.65,7939.25,No,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
0,1,44.9,44.9,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,53,24.6,1279,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,51,25,1260.7,No,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,17,55.5,934.15,No,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,19.45,19.45,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,72,112.1,7965.95,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
1,11,84.8,906.85,Yes,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1,50,95.05,4888.7,Yes,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
0,1,74.6,74.6,Yes,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,16,19.7,342.4,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,2,74.2,140.1,No,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,17,69,1108,No,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
